Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Original)	Opportunity (Original)	Predicted Error Rate (Original)
1038	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	COVERING_POOL	1	(DIAMETER QUESTION1)	1996-02-01 00:17:38	1996-02-01 00:19:15	1996-02-01 00:19:16	1996-02-01 00:19:16	98	.	98	incorrect	1	0	1	.	ALT:CIRCLE-DIAMETER	4	0.2247
1039	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	COVERING_POOL	2	(DIAMETER QUESTION1)	1996-02-01 00:39:03	1996-02-01 00:39:37	1996-02-01 00:39:37	1996-02-01 00:39:37	34	34	.	correct	0	0	1	.	ALT:CIRCLE-DIAMETER	8	0.1776
1040	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	DOG_ON_A_ROPE	1	(AREA QUESTION1)	1996-02-01 00:19:22	1996-02-01 00:19:22	1996-02-01 00:19:23	1996-02-01 00:19:23	1	.	1	incorrect	1	0	1	.	ALT:CIRCLE-AREA	5	0.2068
1041	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	DOG_ON_A_ROPE	1	(CIRCUMFERENCE QUESTION1)	1996-02-01 00:19:23	1996-02-01 00:19:28	1996-02-01 00:19:29	1996-02-01 00:19:29	6	.	6	incorrect	1	0	1	.	ALT:CIRCLE-CIRCUMFERENCE	4	0.1799
1042	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	LAWN_SPRINKLER_2	1	(WATERED-LAWN-AREA QUESTION1)	1996-02-01 00:19:39	1996-02-01 00:19:40	1996-02-01 00:19:41	1996-02-01 00:19:41	2	.	2	incorrect	1	0	1	.	ALT:CIRCLE-AREA	6	0.1902
1043	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	LAWN_SPRINKLER_2	1	(TOTAL-LAWN-AREA QUESTION1)	1996-02-01 00:19:39	1996-02-01 00:19:39	1996-02-01 00:19:39	1996-02-01 00:19:39	0	0	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	16	0.0545
1044	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	LAWN_SPRINKLER_2	1	(UNWATERED-LAWN-AREA QUESTION1)	1996-02-01 00:19:41	1996-02-01 00:19:47	1996-02-01 00:19:47	1996-02-01 00:19:47	6	6	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	7	0.2000
1045	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	TROGS	1	(TROG-HEIGHT QUESTION1)	1996-02-01 00:20:33	1996-02-01 00:20:33	1996-02-01 00:20:34	1996-02-01 00:20:34	1	.	1	incorrect	1	0	1	.	ALT:TRIANGLE-SIDE	3	0.3579
1046	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	TROGS	1	(TROG-AREA QUESTION1)	1996-02-01 00:20:34	1996-02-01 00:23:10	1996-02-01 00:23:10	1996-02-01 00:23:10	156	156	.	correct	0	0	1	.	ALT:TRIANGLE-AREA	13	0.1342
1047	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	TROGS	1	(SQUARE-AREA QUESTION1)	1996-02-01 00:23:10	1996-02-01 00:23:40	1996-02-01 00:23:40	1996-02-01 00:23:40	30	30	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	17	0.0540
1048	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	TROGS	1	(SCRAP-METAL-AREA QUESTION1)	1996-02-01 00:23:40	1996-02-01 00:23:46	1996-02-01 00:23:46	1996-02-01 00:23:46	6	6	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	8	0.2000
1049	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	TROGS	1	(TROG-HEIGHT QUESTION2)	1996-02-01 00:23:46	1996-02-01 00:23:55	1996-02-01 00:23:55	1996-02-01 00:23:55	9	9	.	correct	0	0	1	.	ALT:TRIANGLE-SIDE	4	0.3493
1050	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	TROGS	1	(TROG-HEIGHT QUESTION3)	1996-02-01 00:24:44	1996-02-01 00:24:51	1996-02-01 00:24:51	1996-02-01 00:24:51	7	7	.	correct	0	0	1	.	ALT:TRIANGLE-SIDE	5	0.3408
1051	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	TROGS	1	(TROG-AREA QUESTION2)	1996-02-01 00:23:55	1996-02-01 00:24:31	1996-02-01 00:24:31	1996-02-01 00:24:31	36	36	.	correct	0	0	1	.	ALT:TRIANGLE-AREA	14	0.1294
1052	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	TROGS	1	(SQUARE-AREA QUESTION2)	1996-02-01 00:24:31	1996-02-01 00:24:41	1996-02-01 00:24:41	1996-02-01 00:24:41	10	10	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	18	0.0534
1053	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	TROGS	1	(SQUARE-AREA QUESTION3)	1996-02-01 00:25:52	1996-02-01 00:26:00	1996-02-01 00:26:01	1996-02-01 00:26:01	9	.	9	incorrect	1	0	1	.	ALT:PARALLELOGRAM-AREA	19	0.0528
1054	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	TROGS	1	(SCRAP-METAL-AREA QUESTION2)	1996-02-01 00:24:41	1996-02-01 00:24:44	1996-02-01 00:24:44	1996-02-01 00:24:44	3	3	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	9	0.2000
1055	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	TROGS	1	(TROG-AREA QUESTION3)	1996-02-01 00:24:51	1996-02-01 00:25:52	1996-02-01 00:25:52	1996-02-01 00:25:52	61	61	.	correct	0	0	1	.	ALT:TRIANGLE-AREA	15	0.1247
1056	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	TROGS	1	(SCRAP-METAL-AREA QUESTION3)	1996-02-01 00:26:01	1996-02-01 00:26:13	1996-02-01 00:26:14	1996-02-01 00:26:14	13	.	13	incorrect	1	0	1	.	ALT:COMPOSE-BY-ADDITION	10	0.2000
1057	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	WATERING_VEGGIES	1	(WATERED-AREA QUESTION1)	1996-02-01 00:26:26	1996-02-01 00:26:26	1996-02-01 00:26:26	1996-02-01 00:26:26	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	9	0.1466
1058	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	WATERING_VEGGIES	1	(TOTAL-GARDEN QUESTION1)	1996-02-01 00:26:26	1996-02-01 00:27:18	1996-02-01 00:27:18	1996-02-01 00:27:18	52	52	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	20	0.0523
1059	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	WATERING_VEGGIES	1	(UNWATERED-AREA QUESTION1)	1996-02-01 00:27:18	1996-02-01 00:27:57	1996-02-01 00:27:57	1996-02-01 00:27:57	39	39	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	11	0.2000
1060	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	ONE_CIRCLE_IN_CIRCLE	1	(CIRCLE-AREA_C QUESTION1)	1996-02-01 00:36:52	1996-02-01 00:36:52	1996-02-01 00:36:52	1996-02-01 00:36:52	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	18	0.0630
1061	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	ONE_CIRCLE_IN_CIRCLE	1	(CIRCLE-AREA_A QUESTION1)	1996-02-01 00:36:52	1996-02-01 00:36:59	1996-02-01 00:37:00	1996-02-01 00:37:00	8	.	8	incorrect	1	0	1	.	ALT:COMPOSE-BY-ADDITION	28	0.2000
1062	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	ONE_CIRCLE_IN_SQUARE	1	(SHADED-AREA QUESTION1)	1996-02-01 00:28:55	1996-02-01 00:28:55	1996-02-01 00:28:55	1996-02-01 00:28:55	0	0	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	15	0.2000
1063	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	ONE_CIRCLE_IN_SQUARE	2	(SHADED-AREA QUESTION1)	1996-02-01 00:36:41	1996-02-01 00:36:41	1996-02-01 00:36:41	1996-02-01 00:36:41	0	0	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	27	0.2000
1064	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	TWO_CIRCLES_IN_CIRCLE	1	(CIRCLE-RADIUS_AB QUESTION1)	1996-02-01 00:29:08	1996-02-01 00:29:08	1996-02-01 00:29:09	1996-02-01 00:29:09	1	.	1	incorrect	1	0	1	.	ALT:COMPOSE-BY-ADDITION	16	0.2000
1065	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	TWO_CIRCLES_IN_CIRCLE	2	(CIRCLE-RADIUS_AB QUESTION1)	1996-02-01 00:35:21	1996-02-01 00:35:29	1996-02-01 00:35:29	1996-02-01 00:35:29	8	8	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	24	0.2000
1066	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_DIAMETER	1	(RADIUS QUESTION1)	1996-02-01 00:19:54	1996-02-01 00:19:54	1996-02-01 00:19:54	1996-02-01 00:19:54	0	0	.	correct	0	0	1	.	ALT:CIRCLE-RADIUS	5	0.2810
1067	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_DIAMETER	2	(RADIUS QUESTION1)	1996-02-01 00:39:39	1996-02-01 00:39:39	1996-02-01 00:39:39	1996-02-01 00:39:39	0	0	.	correct	0	0	1	.	ALT:CIRCLE-RADIUS	9	0.2455
1068	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_DIAMETER	1	(AREA QUESTION1)	1996-02-01 00:19:54	1996-02-01 00:19:56	1996-02-01 00:19:56	1996-02-01 00:19:56	2	2	.	correct	0	0	1	.	ALT:CIRCLE-AREA	7	0.1747
1069	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_DIAMETER	2	(AREA QUESTION1)	1996-02-01 00:39:39	1996-02-01 00:39:41	1996-02-01 00:39:41	1996-02-01 00:39:41	2	2	.	correct	0	0	1	.	ALT:CIRCLE-AREA	20	0.0518
1070	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_DIAMETER	1	(CIRCUMFERENCE QUESTION1)	1996-02-01 00:19:56	1996-02-01 00:20:01	1996-02-01 00:20:01	1996-02-01 00:20:01	5	5	.	correct	0	0	1	.	ALT:CIRCLE-CIRCUMFERENCE	5	0.1694
1071	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_DIAMETER	2	(CIRCUMFERENCE QUESTION1)	1996-02-01 00:39:41	1996-02-01 00:39:49	1996-02-01 00:39:49	1996-02-01 00:39:49	8	8	.	correct	0	0	1	.	ALT:CIRCLE-CIRCUMFERENCE	8	0.1409
1072	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_AREA	1	(RADIUS QUESTION3)	1996-02-01 00:38:07	1996-02-01 00:38:07	1996-02-01 00:38:07	1996-02-01 00:38:07	0	0	.	correct	0	0	1	.	ALT:CIRCLE-RADIUS	6	0.2718
1073	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_AREA	2	(RADIUS QUESTION3)	1996-02-01 00:39:57	1996-02-01 00:39:57	1996-02-01 00:39:57	1996-02-01 00:39:57	0	0	.	correct	0	0	1	.	ALT:CIRCLE-RADIUS	10	0.2371
1074	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_AREA	1	(DIAMETER QUESTION3)	1996-02-01 00:38:07	1996-02-01 00:38:10	1996-02-01 00:38:11	1996-02-01 00:38:11	4	.	4	incorrect	1	0	1	.	ALT:CIRCLE-DIAMETER	6	0.2002
1075	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_AREA	2	(DIAMETER QUESTION3)	1996-02-01 00:39:57	1996-02-01 00:40:25	1996-02-01 00:40:25	1996-02-01 00:40:25	28	28	.	correct	0	0	1	.	ALT:CIRCLE-DIAMETER	9	0.1672
1076	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_AREA	1	(CIRCUMFERENCE QUESTION3)	1996-02-01 00:38:11	1996-02-01 00:38:13	1996-02-01 00:38:13	1996-02-01 00:38:13	2	2	.	correct	0	0	1	.	ALT:CIRCLE-CIRCUMFERENCE	7	0.1499
1077	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_AREA	2	(CIRCUMFERENCE QUESTION3)	1996-02-01 00:40:25	1996-02-01 00:40:28	1996-02-01 00:40:28	1996-02-01 00:40:28	3	3	.	correct	0	0	1	.	ALT:CIRCLE-CIRCUMFERENCE	9	0.1324
1078	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_CIRCUMFERENCE	1	(DIAMETER QUESTION4)	1996-02-01 00:38:23	1996-02-01 00:38:51	1996-02-01 00:38:52	1996-02-01 00:38:52	29	.	29	incorrect	1	0	1	.	ALT:CIRCLE-DIAMETER	7	0.1886
1079	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_CIRCUMFERENCE	1	(RADIUS QUESTION4)	1996-02-01 00:38:22	1996-02-01 00:38:22	1996-02-01 00:38:23	1996-02-01 00:38:23	1	.	1	incorrect	1	0	1	.	ALT:CIRCLE-RADIUS	7	0.2629
1080	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_CIRCUMFERENCE	1	(AREA QUESTION4)	1996-02-01 00:38:52	1996-02-01 00:38:56	1996-02-01 00:38:56	1996-02-01 00:38:56	4	4	.	correct	0	0	1	.	ALT:CIRCLE-AREA	19	0.0571
1081	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_RADIUS	1	(DIAMETER QUESTION2)	1996-02-01 00:20:08	1996-02-01 00:20:08	1996-02-01 00:20:08	1996-02-01 00:20:08	0	0	.	correct	0	0	1	.	ALT:CIRCLE-DIAMETER	5	0.2122
1082	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_RADIUS	1	(AREA QUESTION2)	1996-02-01 00:20:08	1996-02-01 00:20:22	1996-02-01 00:20:22	1996-02-01 00:20:22	14	14	.	correct	0	0	1	.	ALT:CIRCLE-AREA	8	0.1602
1083	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	CIRCLE_RADIUS	1	(CIRCUMFERENCE QUESTION2)	1996-02-01 00:20:22	1996-02-01 00:20:27	1996-02-01 00:20:27	1996-02-01 00:20:27	5	5	.	correct	0	0	1	.	ALT:CIRCLE-CIRCUMFERENCE	6	0.1594
1084	All Data	Stu_cf6b3f01b1bf297da154aaa975fbd9c1	Unit Area	RECTANGLE_AREA	1	(AREA QUESTION1)	1996-02-01 00:33:52	1996-02-01 00:33:52	1996-02-01 00:33:52	1996-02-01 00:33:52	0	0	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	22	0.0512
1085	All Data	Stu_d6eb77b7560f5f2f7ffadde7a9b7914c	Unit Area	TRAPEZOID_ABCD	1	(LONGER-BASE QUESTION2)	1996-02-01 00:00:36	1996-02-01 00:01:15	1996-02-01 00:01:16	1996-02-01 00:01:16	40	.	40	incorrect	1	0	1	.	ALT:TRAPEZOID-BASE	1	0.5354
1086	All Data	Stu_d6eb77b7560f5f2f7ffadde7a9b7914c	Unit Area	TRAPEZOID_ABCD	2	(LONGER-BASE QUESTION2)	1996-02-01 00:01:52	1996-02-01 00:01:52	1996-02-01 00:01:52	1996-02-01 00:01:52	0	0	.	correct	0	0	1	.	ALT:TRAPEZOID-BASE	3	0.4195
1087	All Data	Stu_d6eb77b7560f5f2f7ffadde7a9b7914c	Unit Area	TRAPEZOID_ABCD	1	(AREA QUESTION1)	1996-02-01 00:00:35	1996-02-01 00:00:35	1996-02-01 00:00:36	1996-02-01 00:00:36	1	.	1	incorrect	1	0	1	.	ALT:TRAPEZOID-AREA	1	0.5970
1088	All Data	Stu_d6eb77b7560f5f2f7ffadde7a9b7914c	Unit Area	TRAPEZOID_ABCD	2	(AREA QUESTION1)	1996-02-01 00:01:52	1996-02-01 00:01:55	1996-02-01 00:01:55	1996-02-01 00:01:55	3	3	.	correct	0	0	1	.	ALT:TRAPEZOID-AREA	3	0.4269
1089	All Data	Stu_d6eb77b7560f5f2f7ffadde7a9b7914c	Unit Area	TRAPEZOID_ABCD	1	(HEIGHT QUESTION3)	1996-02-01 00:01:16	1996-02-01 00:01:23	1996-02-01 00:01:24	1996-02-01 00:01:24	8	.	8	incorrect	1	0	1	.	ALT:TRAPEZOID-HEIGHT	1	0.6068
1090	All Data	Stu_d6eb77b7560f5f2f7ffadde7a9b7914c	Unit Area	TRAPEZOID_AREA	1	(AREA QUESTION1)	1996-02-01 00:01:30	1996-02-01 00:01:30	1996-02-01 00:01:31	1996-02-01 00:01:31	1	.	1	incorrect	1	0	1	.	ALT:TRAPEZOID-AREA	2	0.5123
1091	All Data	Stu_d6eb77b7560f5f2f7ffadde7a9b7914c	Unit Area	TRAPEZOID_HEIGHT	1	(HEIGHT QUESTION3)	1996-02-01 00:01:38	1996-02-01 00:01:38	1996-02-01 00:01:38	1996-02-01 00:01:38	0	0	.	correct	0	0	1	.	ALT:TRAPEZOID-HEIGHT	2	0.5475
1092	All Data	Stu_d6eb77b7560f5f2f7ffadde7a9b7914c	Unit Area	TRAPEZOID_BASE	1	(LONGER-BASE QUESTION2)	1996-02-01 00:01:45	1996-02-01 00:01:45	1996-02-01 00:01:45	1996-02-01 00:01:45	0	0	.	correct	0	0	1	.	ALT:TRAPEZOID-BASE	2	0.4772
1093	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	LAWN_SPRINKLER	1	(AREA QUESTION1)	1996-02-01 00:06:38	1996-02-01 00:06:38	1996-02-01 00:06:39	1996-02-01 00:06:39	1	.	1	incorrect	1	0	1	.	ALT:CIRCLE-AREA	5	0.4613
1094	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	DOG_ON_A_ROPE	1	(AREA QUESTION1)	1996-02-01 00:00:02	1996-02-01 00:00:02	1996-02-01 00:00:03	1996-02-01 00:00:03	1	.	1	incorrect	1	0	1	.	ALT:CIRCLE-AREA	1	0.5650
1095	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	DOG_ON_A_ROPE	1	(CIRCUMFERENCE QUESTION1)	1996-02-01 00:00:03	1996-02-01 00:00:09	1996-02-01 00:00:10	1996-02-01 00:00:10	7	.	7	incorrect	1	0	1	.	ALT:CIRCLE-CIRCUMFERENCE	1	0.4725
1096	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	LAWN_SPRINKLER_2	1	(WATERED-LAWN-AREA QUESTION1)	1996-02-01 00:00:29	1996-02-01 00:00:29	1996-02-01 00:00:30	1996-02-01 00:00:30	1	.	1	incorrect	1	0	1	.	ALT:CIRCLE-AREA	2	0.5392
1097	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	LAWN_SPRINKLER_2	1	(TOTAL-LAWN-AREA QUESTION1)	1996-02-01 00:00:30	1996-02-01 00:01:06	1996-02-01 00:01:06	1996-02-01 00:01:06	36	36	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	1	0.1826
1098	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	LAWN_SPRINKLER_2	1	(UNWATERED-LAWN-AREA QUESTION1)	1996-02-01 00:01:06	1996-02-01 00:01:24	1996-02-01 00:01:24	1996-02-01 00:01:24	18	18	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	1	0.4509
1099	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	CIRCLE_DIAMETER	1	(RADIUS QUESTION1)	1996-02-01 00:01:49	1996-02-01 00:01:49	1996-02-01 00:01:49	1996-02-01 00:01:49	0	0	.	correct	0	0	1	.	ALT:CIRCLE-RADIUS	1	0.6065
1100	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	CIRCLE_DIAMETER	2	(RADIUS QUESTION1)	1996-02-01 00:07:47	1996-02-01 00:07:47	1996-02-01 00:07:47	1996-02-01 00:07:47	0	0	.	correct	0	0	1	.	ALT:CIRCLE-RADIUS	4	0.5733
1101	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	CIRCLE_DIAMETER	1	(AREA QUESTION1)	1996-02-01 00:01:49	1996-02-01 00:02:42	1996-02-01 00:02:42	1996-02-01 00:02:42	53	53	.	correct	0	0	1	.	ALT:CIRCLE-AREA	3	0.5133
1102	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	CIRCLE_DIAMETER	2	(AREA QUESTION1)	1996-02-01 00:07:47	1996-02-01 00:08:17	1996-02-01 00:08:17	1996-02-01 00:08:17	30	30	.	correct	0	0	1	.	ALT:CIRCLE-AREA	6	0.4355
1103	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	CIRCLE_DIAMETER	1	(CIRCUMFERENCE QUESTION1)	1996-02-01 00:02:42	1996-02-01 00:03:02	1996-02-01 00:03:02	1996-02-01 00:03:02	20	20	.	correct	0	0	1	.	ALT:CIRCLE-CIRCUMFERENCE	2	0.4545
1104	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	CIRCLE_DIAMETER	2	(CIRCUMFERENCE QUESTION1)	1996-02-01 00:08:17	1996-02-01 00:08:23	1996-02-01 00:08:23	1996-02-01 00:08:23	6	6	.	correct	0	0	1	.	ALT:CIRCLE-CIRCUMFERENCE	4	0.4187
1105	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	CIRCLE_AREA	1	(RADIUS QUESTION3)	1996-02-01 00:03:31	1996-02-01 00:03:31	1996-02-01 00:03:32	1996-02-01 00:03:32	1	.	1	incorrect	1	0	1	.	ALT:CIRCLE-RADIUS	2	0.5955
1106	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	CIRCLE_AREA	1	(DIAMETER QUESTION3)	1996-02-01 00:03:32	1996-02-01 00:03:46	1996-02-01 00:03:47	1996-02-01 00:03:47	15	.	15	incorrect	1	0	1	.	ALT:CIRCLE-DIAMETER	1	0.5428
1107	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	CIRCLE_AREA	1	(CIRCUMFERENCE QUESTION3)	1996-02-01 00:03:47	1996-02-01 00:04:29	1996-02-01 00:04:30	1996-02-01 00:04:30	43	.	43	incorrect	1	0	1	.	ALT:CIRCLE-CIRCUMFERENCE	3	0.4365
1108	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	CIRCLE_CIRCUMFERENCE	1	(DIAMETER QUESTION4)	1996-02-01 00:05:18	1996-02-01 00:05:18	1996-02-01 00:05:19	1996-02-01 00:05:19	1	.	1	incorrect	1	0	1	.	ALT:CIRCLE-DIAMETER	2	0.5245
1109	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	CIRCLE_CIRCUMFERENCE	1	(RADIUS QUESTION4)	1996-02-01 00:05:19	1996-02-01 00:05:23	1996-02-01 00:05:24	1996-02-01 00:05:24	5	.	5	incorrect	1	0	1	.	ALT:CIRCLE-RADIUS	3	0.5844
1110	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	CIRCLE_CIRCUMFERENCE	1	(AREA QUESTION4)	1996-02-01 00:05:24	1996-02-01 00:06:28	1996-02-01 00:06:29	1996-02-01 00:06:29	65	.	65	incorrect	1	0	1	.	ALT:CIRCLE-AREA	4	0.4872
1111	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	CIRCLE_RADIUS	1	(DIAMETER QUESTION2)	1996-02-01 00:08:31	1996-02-01 00:08:31	1996-02-01 00:08:32	1996-02-01 00:08:32	1	.	1	incorrect	1	0	1	.	ALT:CIRCLE-DIAMETER	3	0.5061
1112	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	CIRCLE_RADIUS	1	(AREA QUESTION2)	1996-02-01 00:08:32	1996-02-01 00:08:40	1996-02-01 00:08:40	1996-02-01 00:08:40	8	8	.	correct	0	0	1	.	ALT:CIRCLE-AREA	7	0.4101
1113	All Data	Stu_af3a2f63bda8c1338556108cb8d519a0	Unit Area	CIRCLE_RADIUS	1	(CIRCUMFERENCE QUESTION2)	1996-02-01 00:08:40	1996-02-01 00:08:51	1996-02-01 00:08:51	1996-02-01 00:08:51	11	11	.	correct	0	0	1	.	ALT:CIRCLE-CIRCUMFERENCE	5	0.4012
1114	All Data	Stu_d670d7de62ee1a748b67448da3c53d8b	Unit Area	TRAPEZOID_ABCD	1	(LONGER-BASE QUESTION2)	1996-02-01 00:02:01	1996-02-01 00:02:24	1996-02-01 00:02:24	1996-02-01 00:02:24	23	23	.	correct	0	0	1	.	ALT:TRAPEZOID-BASE	1	0.6184
1115	All Data	Stu_d670d7de62ee1a748b67448da3c53d8b	Unit Area	TRAPEZOID_ABCD	2	(LONGER-BASE QUESTION2)	1996-02-01 00:03:59	1996-02-01 00:04:06	1996-02-01 00:04:07	1996-02-01 00:04:07	8	.	8	incorrect	1	0	1	.	ALT:TRAPEZOID-BASE	3	0.5040
1116	All Data	Stu_d670d7de62ee1a748b67448da3c53d8b	Unit Area	TRAPEZOID_ABCD	1	(AREA QUESTION1)	1996-02-01 00:00:59	1996-02-01 00:00:59	1996-02-01 00:01:00	1996-02-01 00:02:01	62	.	62	incorrect	2	0	2	.	ALT:TRAPEZOID-AREA	1	0.6756
1117	All Data	Stu_d670d7de62ee1a748b67448da3c53d8b	Unit Area	TRAPEZOID_ABCD	2	(AREA QUESTION1)	1996-02-01 00:03:58	1996-02-01 00:03:58	1996-02-01 00:03:59	1996-02-01 00:03:59	1	.	1	incorrect	1	0	1	.	ALT:TRAPEZOID-AREA	3	0.5115
1118	All Data	Stu_d670d7de62ee1a748b67448da3c53d8b	Unit Area	TRAPEZOID_ABCD	1	(HEIGHT QUESTION3)	1996-02-01 00:02:24	1996-02-01 00:02:52	1996-02-01 00:02:52	1996-02-01 00:02:52	28	28	.	correct	0	0	1	.	ALT:TRAPEZOID-HEIGHT	1	0.6845
1119	All Data	Stu_d670d7de62ee1a748b67448da3c53d8b	Unit Area	TRAPEZOID_AREA	1	(AREA QUESTION1)	1996-02-01 00:03:01	1996-02-01 00:03:01	1996-02-01 00:03:02	1996-02-01 00:03:02	1	.	1	incorrect	1	0	1	.	ALT:TRAPEZOID-AREA	2	0.5963
